Location1Error_T-15_D0.1_Dir0,Location1Error_T-15_D0.1_Dir1,Location1Error_T-15_D0.25_Dir0,Location1Error_T-15_D0.25_Dir1,Location1Error_T-15_D0.5_Dir0,Location1Error_T-15_D0.5_Dir1,Location1Error_T0_D0.1_Dir0,Location1Error_T0_D0.1_Dir1,Location1Error_T0_D0.25_Dir0,Location1Error_T0_D0.25_Dir1,Location1Error_T0_D0.5_Dir0,Location1Error_T0_D0.5_Dir1,Location1Error_T9_D0.1_Dir0,Location1Error_T9_D0.1_Dir1,Location1Error_T9_D0.25_Dir0,Location1Error_T9_D0.25_Dir1,Location1Error_T9_D0.5_Dir0,Location1Error_T9_D0.5_Dir1,Location2Error_T-15_D0.1_Dir0,Location2Error_T-15_D0.1_Dir1,Location2Error_T-15_D0.25_Dir0,Location2Error_T-15_D0.25_Dir1,Location2Error_T-15_D0.5_Dir0,Location2Error_T-15_D0.5_Dir1,Location2Error_T0_D0.1_Dir0,Location2Error_T0_D0.1_Dir1,Location2Error_T0_D0.25_Dir0,Location2Error_T0_D0.25_Dir1,Location2Error_T0_D0.5_Dir0,Location2Error_T0_D0.5_Dir1,Location2Error_T9_D0.1_Dir0,Location2Error_T9_D0.1_Dir1,Location2Error_T9_D0.25_Dir0,Location2Error_T9_D0.25_Dir1,Location2Error_T9_D0.5_Dir0,Location2Error_T9_D0.5_Dir1,Location3Error_T-15_D0.1_Dir0,Location3Error_T-15_D0.1_Dir1,Location3Error_T-15_D0.25_Dir0,Location3Error_T-15_D0.25_Dir1,Location3Error_T-15_D0.5_Dir0,Location3Error_T-15_D0.5_Dir1,Location3Error_T0_D0.1_Dir0,Location3Error_T0_D0.1_Dir1,Location3Error_T0_D0.25_Dir0,Location3Error_T0_D0.25_Dir1,Location3Error_T0_D0.5_Dir0,Location3Error_T0_D0.5_Dir1,Location3Error_T9_D0.1_Dir0,Location3Error_T9_D0.1_Dir1,Location3Error_T9_D0.25_Dir0,Location3Error_T9_D0.25_Dir1,Location3Error_T9_D0.5_Dir0,Location3Error_T9_D0.5_Dir1
0.1722222,0.1638889,0.15555549999999996,0.3833333,0.11124999999999996,0.6722222,0.19722220000000001,0.1333333,0.3027778,0.2166667,0.5111110999999999,0.6611111,0.16666669999999995,0.5527778,0.21388890000000005,0.5277778,0.30555560000000004,0.3777778,0.1722222,0.6138889,0.15555549999999996,0.3833333,0.11124999999999996,0.6722222,0.19722220000000001,0.1333333,0.3027778,0.2166667,0.5111110999999999,0.6611111,0.16666669999999995,0.5527778,0.21388890000000005,0.5277778,0.30555560000000004,0.3777778,0.4472222,0.07513890000000001,0.2166667,0.2888889,0.1581945,0.0,0.125,0.5277778,0.2777778,0.36388889999999996,0.2805555,0.14722219999999997,0.1194444,0.2888889,0.3777778,0.19166669999999997,0.08611107,0.31666669999999997
0.26680550000000003,0.1805556,0.061111099999999974,0.3638889,0.2416667,0.4333333,0.2556944,0.4555556,0.28611109999999995,0.225,0.34722220000000004,0.825,0.28611109999999995,0.7222222,0.13888889999999998,0.2638889,0.2888889,0.4666667,0.26680550000000003,0.4833333,0.061111099999999974,0.3638889,0.2416667,0.4333333,0.2556944,0.4555556,0.28611109999999995,0.225,0.34722220000000004,0.825,0.28611109999999995,0.7222222,0.13888889999999998,0.2638889,0.2888889,0.4666667,0.06652781,0.02222219999999997,0.2666667,0.26125,0.1777778,0.32499999999999996,0.3609723,0.3055555,0.08333334,0.23055550000000002,0.5472222,0.027777799999999964,0.4138889,0.07777780000000001,0.3611111,0.34444450000000004,0.2222222,0.2555556
0.3222222,0.0,0.14722219999999997,0.0,0.125,0.2555556,0.35833329999999997,0.3222222,0.09444450000000004,0.3833333,0.18333330000000003,0.1777778,0.3111111,0.2583333,0.04722219999999999,0.2944444,0.32236109999999996,0.5777778,0.3222222,0.4583333,0.45555559999999995,0.3916667,0.125,0.2555556,0.35833329999999997,0.3222222,0.09444450000000004,0.3833333,0.18333330000000003,0.1777778,0.3111111,0.2583333,0.04722219999999999,0.2944444,0.32236109999999996,0.5777778,0.3916667,0.0,0.2555556,0.0,0.4583333,0.29444440000000005,0.2055556,0.33888890000000005,0.675,0.6166667,0.1666667,0.46388890000000005,0.2638889,0.5527778,0.5861111,0.5555555999999999,0.1359723,0.30000000000000004
0.20833330000000005,0.0,0.0,0.0,0.36388889999999996,0.0,0.38611110000000004,0.2638889,0.29444440000000005,0.4416667,0.1695833,0.3277778,0.4277778,0.35,0.030555499999999958,0.2472222,0.29444440000000005,0.4027778,0.20833330000000005,0.4804167,0.41944440000000005,0.4970834,0.36388889999999996,0.4470834,0.38611110000000004,0.2638889,0.29444440000000005,0.4416667,0.1695833,0.3277778,0.4277778,0.35,0.030555499999999958,0.2472222,0.29444440000000005,0.4027778,0.3194444,0.07513890000000001,0.1722222,0.03069440000000001,0.2777778,0.25847220000000004,0.0,0.6694443999999999,0.4694445,0.44999999999999996,0.1748611,0.25277780000000005,0.1666667,0.33055559999999995,0.7611111,0.4472222,0.2055556,0.34166660000000004
0.13902769999999998,0.0,0.29736110000000004,0.0,0.17513880000000004,0.0,0.475,0.2027778,0.44999999999999996,0.0,0.4388889,0.3583333,0.19722220000000001,0.2277778,0.11666670000000001,0.3694444,0.3111111,0.1916667,0.4918055,0.4472222,0.29736110000000004,0.51375,0.5751389,0.0,0.475,0.2027778,0.44999999999999996,0.0,0.4388889,0.3583333,0.19722220000000001,0.2277778,0.11666670000000001,0.3694444,0.3111111,0.1916667,0.1248612,0.0,0.05819448,0.0,0.06652781,0.2556944,0.2222222,0.08055559999999995,0.1055556,0.5333333,0.3277778,0.23888889999999996,0.0,0.32499999999999996,0.3333333,0.3222222,0.3555556,0.43055560000000004
0.12791660000000005,0.0,0.18069440000000003,0.0,0.3501388,0.5,0.2027778,0.3305556,0.3222222,0.1722222,0.3611111,0.6638889,0.2027778,0.6888889,0.3888889,0.1861111,0.3027778,0.2111111,0.5140277,0.4359722,0.18069440000000003,0.4472222,0.93624996,0.5,0.2027778,0.3305556,0.3222222,0.1722222,0.3611111,0.6638889,0.2027778,0.6888889,0.3888889,0.1861111,0.3027778,0.2111111,0.09152781,0.0,0.0,0.0,0.6415278,0.07910589999999995,0.3472222,0.35277780000000003,0.325,0.7083333,0.4611111,0.19722220000000001,0.01666667,0.3111111,0.2333333,0.3666667,0.3194444,0.46388890000000005
0.0,0.0,0.14620489999999997,0.0,0.3584722,0.5975987,0.3027778,0.1583333,0.4388889,0.1944444,0.3805556,0.1694444,0.30833330000000003,0.5194445,0.09444450000000004,0.2805555,0.21666660000000004,0.3277778,0.5333333,0.4804167,0.4999996,0.4915278,0.3584722,0.5975987,0.3027778,0.1583333,0.4388889,0.1944444,0.3805556,0.1694444,0.30833330000000003,0.5194445,0.09444450000000004,0.2805555,0.21666660000000004,0.3277778,0.0,0.0,0.009973967,0.0,0.04152781,0.1299382,0.3944444,0.31666669999999997,0.4083333,0.38611110000000004,0.2248611,0.4361111,0.3472222,0.30000000000000004,0.2722222,0.5527778,0.2388889,0.23888889999999996
0.0,0.0,0.15950489999999995,0.0,0.2556944,0.0,0.39722219999999997,0.5388889,0.475,0.09166667,0.5305555,0.2998611,0.30555560000000004,0.3444445,0.45833330000000005,0.3222222,0.04722219999999999,0.1777778,0.5111110999999999,0.4888889,0.15950489999999995,0.4277778,0.2556944,0.0,0.39722219999999997,0.5388889,0.475,0.5081945,0.5305555,0.63875,0.30555560000000004,0.3444445,0.45833330000000005,0.3222222,0.04722219999999999,0.1777778,0.0,0.0,0.1634047,0.027777799999999964,0.06097225,0.05580620000000003,0.1416667,0.35833329999999997,0.4194444,0.15291659999999996,0.4027778,0.2723611,0.2333333,0.38611110000000004,0.2304167,0.4138889,0.05555556,0.46388890000000005
0.0,0.0,0.015140200000000048,0.0,0.18625000000000003,0.0,0.21388890000000005,0.2248611,0.23055550000000002,0.0,0.28347219999999995,0.0,0.2416667,0.3138889,0.0,0.3138889,0.31666669999999997,0.0,0.5138889,0.4609722,0.015140200000000048,0.4554167,0.18625000000000003,0.0,0.5166667,0.4915278,0.23055550000000002,0.4609722,0.93902775,0.4109723,0.2416667,0.3138889,0.46944450000000004,0.5472222,0.31666669999999997,0.4388889,0.0,0.17236110000000004,0.06580595,0.0,0.03597226,0.0,0.2138889,0.23069439999999997,0.6861111,0.002916600000000047,0.63875,0.06402770000000002,0.2638889,0.4861111,0.0,0.12777780000000005,0.2388889,0.15291659999999996
0.0,0.0,0.10460559999999997,0.0,0.30013880000000004,0.004807009,0.0,0.1694444,0.0,0.0,0.2112499,0.0,0.25847220000000004,0.3444445,0.3390278,0.1694444,0.35291669999999997,0.1694444,0.55,0.0,0.10460559999999997,0.5,0.30013880000000004,0.004807009,0.5527778,0.5694444,0.48888889999999996,0.3972222,0.2112499,0.0,0.5418054999999999,0.3444445,0.3390278,0.4276389,0.35291669999999997,0.5972222,0.0,0.41402779999999995,0.1003723,0.0,0.0,0.03953989999999996,0.1055556,0.12222219999999995,0.0,0.0,0.03319448,0.2556944,0.2276389,0.46388890000000005,0.08875003,0.15291659999999996,0.1970833,0.06388890000000003
0.03347219999999995,0.6665278,0.1279049,0.05819448,0.07410589999999995,0.05360631,0.0,0.0,0.0,0.0,0.23624999999999996,0.0,0.0,0.0,0.39180550000000003,0.0,0.0,0.1583333,0.5501389,0.6665278,0.1279049,0.46375,0.06190620000000002,0.05360631,0.5972222,0.3722222,0.5695833,0.58875,0.23624999999999996,0.0,0.41111109999999995,0.4805556,0.39180550000000003,0.5026389,0.19166669999999997,0.4833333,0.0,0.90291663,0.1929707,0.21958330000000004,0.02920663,0.023273199999999994,0.0,0.0,0.0,0.0,0.06375004,0.2640277,0.05833333,0.11402769999999995,0.04986114,0.0,0.15,0.2444444
0.16680550000000005,0.0,0.14620489999999997,0.0,0.08630590000000005,0.0,0.0,0.0,0.18625000000000003,0.0,0.19736109999999996,0.0,0.0,0.0,0.25291660000000005,0.0,0.48902769999999995,0.0,0.5862499999999999,0.0,0.14620489999999997,0.0,0.08630590000000005,0.2976026,0.5779166,0.4331945,0.5834722,0.4443056,0.19736109999999996,0.0,0.44166669999999997,0.5527778,0.25291660000000005,0.5165278,0.48902769999999995,0.5527778,0.11375,0.2556944,0.177638,0.22236109999999998,0.1491717,0.0029401999999999484,0.0,0.1168055,0.03319448,0.0,0.02763892,0.3084722,0.0,0.0861111,0.05819448,0.0,0.01375003,0.0
0.36958329999999995,0.2966697,0.00700679999999998,0.0,0.09647209999999995,0.0,0.0,0.0,0.5195833000000001,0.0,0.16125,0.0,0.0,0.0,0.24458329999999995,0.0,0.4056944,0.0,0.36958329999999995,0.7358634,0.00700679999999998,0.2907628,0.09647209999999995,0.0,0.5111110999999999,0.4359722,0.93902775,0.4331945,0.16125,0.0,0.4861111,0.4638889,0.24458329999999995,0.4666667,0.98069441,0.1833333,0.0554167,0.0,0.01700657,0.11144540000000003,0.1166386,0.0029401999999999484,0.0,0.0,0.4720834,0.14458329999999997,0.0554167,0.28347219999999995,0.0,0.0,0.04430559,0.0,0.6443056,0.0
0.32236109999999996,0.0,0.017173499999999953,0.1756047,0.12493849999999995,0.0007402693,0.0,0.0,0.2001389,0.0,0.2723611,0.0,0.0,0.0,0.27513889999999996,0.0,0.3334722,0.0,0.994583299,0.4168274,0.017173499999999953,0.6879975,0.12493849999999995,0.0007402693,0.4805555,0.4526389,0.41125,0.46375,0.2723611,0.0,0.47777780000000003,0.5361111,0.27513889999999996,0.4081945,0.3334722,0.0,0.6720834,0.10534580000000004,0.03530666,0.07817249999999998,0.2284703,0.0,0.0,0.0,0.04152781,0.19180549999999996,0.03597226,0.2418055,0.0,0.0,0.005416701,0.2112499,0.0804167,0.3806944
0.35291669999999997,0.5,0.013106900000000032,0.218304,0.16357120000000003,0.8334621,0.0,0.2470834,0.26125,0.0,0.17236110000000004,0.0,0.0,0.0,0.2418055,0.0,0.27513889999999996,0.0,0.35291669999999997,0.5,0.45230060000000005,0.218304,0.16357120000000003,0.6513977,0.49722219999999995,0.5331945,0.26125,0.0,0.17236110000000004,0.0,0.5777778,0.4777778,0.2418055,0.5026389,0.93902775,0.0,0.03875003,0.041572799999999965,0.0,0.1859379,0.1817043,0.6373317000000001,0.0,0.2084722,0.0554167,0.27791659999999996,0.0,1.0,0.0,0.0,0.0,0.17513880000000004,0.6554167,0.19736109999999996
0.26680550000000003,0.5,0.0,0.5,0.11163909999999999,0.02107326,0.48902769999999995,0.0,0.26125,0.0,0.23347220000000002,0.0,0.0,0.0,0.12791660000000005,0.0,0.19180549999999996,0.7276389,0.26680550000000003,0.5,0.0,0.5,0.11163909999999999,0.2000044,0.96124997,0.0,0.26125,0.0,0.23347220000000002,0.0,0.6055556,0.5,0.12791660000000005,0.0,0.19180549999999996,0.7276389,0.04708337,0.015140200000000048,0.03734,0.0,0.2000044,0.647498,0.046375,0.3501388,0.02208337,0.25291660000000005,0.02208337,0.20569440000000005,0.0,0.0,0.0,0.3029166,0.13875,0.9195833
0.08317260000000004,0.2173705,0.0,0.432901,0.1441713,0.1889047,0.3473611,0.0,0.2084722,0.0,0.23624999999999996,0.2133043,0.0,0.0,0.2001389,0.0,0.23347220000000002,0.0,0.08317260000000004,0.2173705,0.0,0.432901,0.1441713,0.2621037,0.95847219,0.0,0.2084722,0.0,0.23624999999999996,0.2133043,0.48888889999999996,0.4998612,0.2001389,0.0,0.23347220000000002,0.0,0.2397365,0.20313769999999998,0.01903992,0.03547319999999998,0.2284703,0.425868,0.61375,0.18069440000000003,0.02763892,0.30569440000000003,0.0,0.11773809999999996,0.0,0.0,0.0,0.29180550000000005,0.06652781,0.2945833
0.06190620000000002,0.01903992,0.017173499999999953,0.3129359,0.0,0.1674713,0.31680549999999996,0.0,0.22791669999999997,0.0,0.10553900000000005,0.0,0.0,0.0,0.18902770000000002,0.0,0.22791669999999997,0.0,0.94029367,0.01903992,0.48076700000000006,0.3129359,0.0,0.2691367,0.31680549999999996,0.0,0.22791669999999997,0.0,0.10553900000000005,0.0,0.55,0.5526389,0.18902770000000002,0.0,0.22791669999999997,0.0,0.06783973,0.0375065,0.01294032,0.1168053,0.0,0.314036,0.07208337,0.3195833,0.06930559,0.23902769999999995,0.2885363,0.0,0.0,0.0,0.0,0.25847220000000004,0.0804167,0.30569440000000003
0.07003919999999997,0.0,0.0,0.002773612,0.017173499999999953,0.7704293,0.19458330000000001,0.0,0.30013880000000004,0.0,0.0,0.211271,0.35569439999999997,0.0,0.0,0.0,0.2640277,0.0,0.07003919999999997,0.0,0.41163459999999996,0.0,0.017173499999999953,0.5203326,0.19458330000000001,0.0,0.30013880000000004,0.0,0.0,0.211271,0.9195833,0.0,0.5022265,0.0,0.2640277,0.0,0.3687683,0.027339800000000025,0.01294032,0.015140200000000048,0.01090698,0.7439972,0.04708337,0.25013890000000005,0.0,0.20569440000000005,0.0,0.19093760000000004,0.5859722,0.2723611,0.0,0.33069440000000005,0.005416701,0.2112499
0.09037209999999996,0.01700657,0.0,0.0,0.0,0.1929709,0.25291660000000005,0.0,0.0,0.0,0.0,0.09943891,0.22513879999999997,0.0,0.0,0.0,0.2723611,0.0,0.09037209999999996,0.01700657,0.0,0.0,0.0,0.292603,0.25291660000000005,0.0,0.5144261,0.0,0.0,0.09943891,0.22513879999999997,0.0,0.5184933,0.0,0.2723611,0.0,0.311836,0.0,0.03734,0.031406500000000004,0.01294032,0.26413660000000005,0.07208337,0.3029166,0.0,0.1556944,0.0,0.1136724,0.002638923,0.26958329999999997,0.06874599,0.34458330000000004,0.0,0.32236109999999996
0.15230500000000002,0.02107326,0.04250620000000005,0.0,0.013106900000000032,1.0,0.21680549999999998,0.8081945,0.0,0.0,0.045639500000000055,0.0,0.19180549999999996,0.0,0.0,0.0,0.2140278,0.0,0.15230500000000002,0.02107326,0.1380715,0.0,0.013106900000000032,0.0,0.21680549999999998,0.0,0.2846632,0.0,0.25507029999999997,0.2643293,0.19180549999999996,0.0,0.3761614,0.0,0.2140278,0.0,0.2040706,0.0,0.1279053,0.009040200000000054,0.0,0.6787380000000001,0.01097226,0.2084722,0.3086761,0.22791669999999997,0.2671033,0.0565464,0.05263892,0.27791659999999996,0.1643118,0.3362499,0.0,0.2029166
0.013106900000000032,0.02107326,0.8996277,0.002773612,0.0,0.2926029,0.18625000000000003,0.0,0.0,0.0,0.1218053,0.0,0.20569440000000005,0.0,0.0,0.0,0.0628396,0.0,0.013106900000000032,0.02107326,0.7084969999999999,0.0007402693,0.4746669,0.6850305,0.18625000000000003,0.0,0.48799349999999997,0.0,0.1218053,0.2500964,0.20569440000000005,0.0,0.45749379999999995,0.0,0.0628396,0.0,0.0,0.0,0.4989,0.011073499999999958,0.0,0.0,0.0554167,0.23069439999999997,0.0,0.2001389,0.08613892,0.18667820000000002,0.0,0.3473611,0.0,0.2806944,0.2458365,0.18902770000000002
0.02123980000000003,0.0,0.1818712,0.0,0.0,0.3565687,0.16402779999999995,0.3007359,0.0,0.0,0.00700679999999998,0.0,0.16402779999999995,0.0,0.0,0.0,0.0,0.06487297,0.02123980000000003,0.5090663,0.27133660000000004,0.0,0.5437993,0.09630563,0.16402779999999995,0.5,0.0,0.2317967,0.24693690000000001,0.3395617,0.16402779999999995,0.0,0.2907628,0.0,0.0,0.06487297,0.006840297,0.0,0.3159027,0.0,0.01090698,0.1107051,0.0,0.0,0.0,0.16837820000000003,0.1613713,0.0,0.0,0.25847220000000004,0.1643114,0.2084722,0.1582118,0.5101667
0.057839500000000044,0.03937291,0.21737059999999997,0.004806954,0.0,0.5,0.17236110000000004,0.1410383,0.0,0.08520588,0.0,0.02623989,0.17791659999999998,0.0,0.0,0.0323399,0.0,0.144172,0.057839500000000044,0.03937291,0.3820683,0.004806954,0.0,0.1674713,0.17236110000000004,0.3972346,0.0,0.08520588,0.4990666,0.4369672,0.17791659999999998,0.0,0.43309410000000004,0.2905696,0.0,0.2763367,0.02920663,0.0,0.1421383,0.0,0.0,0.08427260000000003,0.0,0.2022043,0.0902056,0.1441717,0.04140625,0.0,0.0,0.3029166,0.0,0.0,0.0,0.16247120000000004
0.0,0.0,0.12790520000000005,0.01903997,0.0,0.5,0.18902770000000002,0.2133039,0.027339800000000025,0.0,0.0,0.0,0.2029166,0.0,0.0,0.02013981,0.0,0.0,0.5112666,0.4928,0.21533769999999997,0.4928,0.0,0.1756047,0.18902770000000002,0.5447327,0.27336990000000005,0.4704337,0.3700614,0.0,0.2029166,0.0,0.23179720000000004,0.3271684,0.0,0.1809644,0.02107326,0.019206500000000015,0.1279043,0.0,0.01903992,0.13713810000000004,0.0,0.0,0.01497367,0.02123980000000003,0.0,0.0,0.0,0.26125,0.0,0.09740610000000005,0.01294032,0.06874559999999996
0.0,0.8517622,0.22753730000000005,0.03530666,0.0,0.06173968,0.18077089999999996,0.0,0.0,0.2295707,0.0,0.03530666,0.0,0.0,0.0,0.0,0.03030619999999995,0.0,0.4685673,0.7541634,0.2824367,0.311836,0.49703319999999995,0.1939043,0.4695003,0.4188607,0.4238347,0.5223663,0.2968628,0.2162707,0.30499620000000005,0.0,0.5001931,0.0,0.44416770000000005,0.0,0.01294032,0.7175628000000001,0.2865026,0.0,0.004806954,0.1025722,0.178738,0.0,0.0,0.018106500000000025,0.0,0.03953989999999996,0.4266073,0.19736109999999996,0.0,0.13787879999999997,0.06580593,0.3086767
0.0,0.009973662,0.27837,0.0,0.93919367,0.09223894,0.0,0.05767299,0.017173499999999953,0.1075723,0.0,0.5,0.0,0.2092377,0.0,0.0,0.0,0.0,0.42790090000000003,0.009973662,0.3841021,0.0,0.8436283,0.09223894,0.42699410000000004,0.4297677,0.48076700000000006,0.4471345,0.3293958,0.7977958,0.4005615,0.6850311,0.41570130000000005,0.1301313,0.34566209999999997,0.2643293,0.01903992,0.5142334,0.2081373,0.0375065,0.7704294,0.049706200000000034,0.07077977,0.06597240000000004,0.09833895,0.16857120000000003,0.03937291,0.015140200000000048,0.07484604,0.0,0.03734,0.0,0.09314573,0.0
