Participant,Trial,Temperature,Duration,Direction,FeltThermal,FeltMotion,FeltDirection,ThermalMatch,DirectionMatch
2,155,0,1.0,0,0,1,0,1,1
2,156,9,2.0,0,1,1,0,1,1
2,158,9,0.1,0,1,1,0,1,1
2,159,0,1.0,1,0,1,1,1,1
2,160,-15,0.1,1,-1,1,1,1,1
2,161,9,0.1,1,1,1,1,1,1
2,162,0,1.0,1,0,1,1,1,1
2,163,-15,0.1,0,-1,1,0,1,1
2,164,0,1.0,1,0,1,1,1,1
2,165,-15,1.0,1,-1,1,1,1,1
2,166,9,0.1,1,1,1,1,1,1
2,168,-15,1.0,0,-1,1,0,1,1
2,169,-15,0.1,0,-1,1,0,1,1
2,171,0,1.0,0,0,1,0,1,1
2,172,9,2.0,1,1,1,1,1,1
2,173,9,2.0,0,1,1,0,1,1
2,174,0,2.0,1,0,1,1,1,1
2,175,9,2.0,1,1,1,1,1,1
2,176,-15,1.0,0,-1,1,0,1,1
2,177,9,2.0,1,1,1,1,1,1
2,178,0,0.1,0,0,1,0,1,1
2,179,-15,2.0,0,-1,1,0,1,1
2,180,0,0.1,1,0,1,1,1,1
