participantNumber,trialNumber,feltThermal,numberOfLocations,location1,location2,location3,extraLocations
11,1,0,3,0.8262621,0.5212664,0.1613713
11,2,1,3,0.8547285,0.8547285,0.1837376
11,3,0,3,0.8709948,0.533466,0.1471383
11,4,1,3,0.5,0.1288386,0.9096279
11,5,1,3,0.191871,0.507033,0.8242288
11,6,-1,3,0.1369716,0.5110997,0.8587952
11,7,-1,3,0.1593379,0.5415993,0.8811615
11,8,-1,3,0.3565687,0.09630563,0.8892949
11,9,0,3,0.1674713,0.5110997,0.8953944
11,10,1,3,0.197971,0.5415994,0.8221954
11,11,0,3,0.1593379,0.378935,0.8953944
11,12,1,3,0.5,0.8974278,0.1410383
11,13,-1,3,0.5,0.1674713,0.9157274
11,14,0,3,0.8628619,0.8628619,0.2467704
11,15,-1,3,0.5,0.7123971,0.1735713
11,16,1,3,0.6452977,0.8770948,0.346402
11,17,0,3,0.5,0.5,0.8323622
11,18,-1,3,0.5,0.1756047,0.8628619
11,19,0,3,0.9096279,0.9096279,0.273203
11,20,1,3,0.5,0.5,0.8974278
11,21,0,3,0.2000044,0.5517657,0.8974278
11,22,-1,3,0.8669281,0.4887334,0.124772
11,23,-1,3,0.8709948,0.527366,0.2955693
11,24,1,3,0.5,0.5,0.1349383
11,25,-1,3,0.8872615,0.5375327,0.1593379
11,26,0,3,0.2345703,0.2345703,0.694097
11,27,-1,3,0.5,0.5,0.1186719
11,28,0,3,0.1390049,0.1390049,0.8425289
11,29,1,3,0.3098027,0.3098027,0.8181288
11,30,-1,3,0.8669281,0.8669281,0.2081373
11,31,0,3,0.8587947,0.8587947,0.165438
11,32,1,3,0.1552713,0.1552713,0.8628619
11,33,1,3,0.3504687,0.3504687,0.8465951
11,34,0,3,0.9421605,0.9421605,0.06783926
11,35,-1,3,1,1,0.01903992
11,36,0,3,0.8343955,0.8343955,0.2569366
11,37,-1,3,0.06173968,0.1939043,0.8974278
11,38,1,3,0.7347634,0.7347634,0.2203373
11,39,1,3,0.9584272,0.9584272,0.1349383
11,40,1,3,0.1613713,0.1613713,0.8364288
11,41,-1,3,0.9441938,0.7713627,0.2000044
11,42,1,3,0.9685935,0.9685935,0.03327332
11,43,1,3,0.8201621,0.8201621,0.04343957
11,44,0,3,0.9258937,0.9258937,0.1024056
11,45,0,3,0.5,0.1390049,0.8933611
11,46,1,3,0.9706268,0.9706268,0.08613889
11,47,1,3,0.9380938,0.9380938,0.06580595
11,48,-1,3,0.1735713,0.1735713,0.8262621
11,49,-1,3,0.3708017,0.3708017,0.8242288
11,50,0,3,0.9136941,0.9136941,0.0800393
11,51,-1,3,0.9380938,0.9380938,0.104439
11,52,-1,3,0.09223894,0.09223894,0.9502938
11,53,1,3,0.9319942,0.9319942,0.09630563
11,54,1,3,0.05767299,0.05767299,0.8892949
11,55,0,3,0.02513994,0.02513994,0.9401271
11,56,1,3,0.02920663,0.5151663,0.9462271
