participantNumber,trialNumber,feltThermal,numberOfLocations,location1,location2,location3,extraLocations
15,1,1,3,0.03123997,0.4562007,1
15,2,-1,3,1,0.5050001,0
15,3,0,3,0,0.4696934,0.9942861
15,4,-1,2,1,0.01181374
15,5,1,3,0.9615604,0.5009334,0.004806954
15,6,-1,2,0.97986,0
15,7,-1,3,1,0.5253331,0.004806954
15,8,-1,1,1
15,9,-1,3,1,0.472467,0.004806954
15,10,1,3,1,0.507033,0
15,11,0,3,0,0.5090663,0.9665601
15,12,-1,3,0,0.4684004,0.9624935
15,13,0,3,0,0.3159027,1
15,14,1,3,0,0.293536,1
15,15,0,2,1,0.04140625
15,16,1,3,1,0.6391981,0.006840297
15,17,0,3,1,0.5558323,0
15,18,1,3,1,0.5110997,0
15,19,-1,3,0,0.3403024,0.9482605
15,20,1,2,0,0.9787602
15,21,0,3,0,0.1613713,0.9604601
15,22,-1,3,1,0.6421378,0
15,23,1,3,0,0.0963056,0.9807935
15,24,1,3,0,0.1105386,1
15,25,-1,3,1,0.4765337,0.06173968
15,26,1,3,1,0.5009334,0
15,27,0,3,1,0.9939,0
15,28,1,3,0,0.02846636,0.9787602
15,29,-1,3,1,0.967467,0
15,30,0,3,0,0,0.9909598
15,31,0,3,0,0.218304,0.9828265
15,32,0,3,1,0.8160954,0
15,33,1,3,1,0.472467,0.0007402693
15,34,1,3,1,0.5517657,0.05360631
15,35,-1,3,0,0.01700657,1
15,36,0,3,1,0.9634002,0.006840297
15,37,0,3,0,0.0142334,1
15,38,-1,3,1,0.6961304,0
15,39,0,3,1,0.4989,0.00887364
15,40,0,3,0,0.2935364,0.9787602
15,41,0,3,1,0.9340276,0
15,42,0,3,0.01903992,0.03327332,0.9726602
15,43,1,3,0,0.004066685,0.9360609
15,44,-1,3,1,0.5517657,0
15,45,0,3,1,0.5517657,0
15,46,1,3,0.02107326,0.05360631,1
15,47,1,3,0,0.03456639,1
15,48,0,3,0,0.01016671,0.9698861
15,49,0,3,0.9726602,0.9726602,0.01090698
15,50,-1,3,1,0.5517657,0.006840297
15,51,1,3,1,0.9552673,0.01497367
15,52,1,3,1,0.7123971,0.03123997
15,53,0,3,1,0.6188651,0
15,54,0,3,0,0,0.9665601
15,55,-1,3,0,0.05767343,1
15,56,-1,3,1,0.9177608,0
15,57,1,3,1,0.6229314,0.04547296
15,58,0,3,1,0.5842987,0.04750628
15,59,0,3,1,0.9197941,0
15,60,0,3,0.01294027,0.06580628,1
15,61,-1,3,0,0.3911346,1
15,62,1,3,0.002773666,0.03124006,0.9746929
15,63,1,3,1,0.5842987,0.03937291
15,64,-1,3,1,0.3972347,0.02717329
15,65,1,3,1,0.9258937,0
15,66,-1,3,0,0.04676598,1
15,67,-1,3,1,0.5293993,0
15,68,-1,3,1,1,0.04750625
15,69,0,3,0,0.2549033,1
15,70,0,3,0,0.02717331,1
15,71,1,3,0,0.03863305,1
15,72,0,3,0,0,0.9495531
15,73,1,3,0,0.3626683,1
15,74,1,3,0,0.4501007,1
15,75,-1,3,1,0.4785671,0.01903992
15,76,1,3,1,0.9197937,0
15,77,0,3,0,0.1125719,1
15,78,1,3,1,0.4989001,0.05157296
15,79,1,3,1,0.5558323,0
15,80,0,3,0,0.005713708,1
15,81,0,3,0,0.01220006,1
15,82,-1,3,1,0.519233,0
15,83,-1,3,0,0.3382691,1
15,84,1,3,1,0.633098,0.01497367
15,85,1,3,1,0.9441938,0.01497367
15,86,-1,3,0,0.3911346,1
15,87,0,3,0.04547293,0.2711696,1
15,88,0,3,1,0.9279275,0
15,89,0,3,0,0,1
15,90,1,3,1,1,0.002773557
15,91,1,3,0,0,1
15,92,0,3,0.9502938,0.9502938,0
15,93,1,3,0,0,1
15,94,1,3,0,0,1
15,95,-1,3,0,0,1
15,96,-1,3,0,0,1
15,97,0,3,1,0.5781987,0
15,98,0,3,1,1,0.05360631
15,99,1,3,0,0,1
15,100,1,3,1,1,0
15,101,1,3,1,0.5944654,0.05157296
15,102,0,3,0,0.03659881,1
15,103,1,3,1,0.5700657,0.02717329
15,104,-1,3,1,0.5436327,0
15,105,0,3,0,0,1
15,106,0,3,1,1,0
15,107,0,3,0,0,0.9889265
15,108,0,3,1,0.5354993,0
15,109,0,3,0,0,1
15,110,1,3,1,0.5578657,0.0007402693
15,111,0,3,1,0.5253331,0
15,112,1,3,1,0.5558323,0.03734
15,113,1,3,1,0.6005651,0.002773612
15,114,-1,3,0,0,1
15,115,0,3,0,0.4229273,1
15,116,0,3,1,0.6818974,0
15,117,0,3,1,0.3545353,0.002773612
15,118,0,3,1,0.4033347,0.05360633
15,119,0,3,0,0,0.9645268
15,120,-1,3,0,0,0.9495534
15,121,0,3,1,0.5212664,0.09833897
15,122,1,3,0,0.339562,1
15,123,-1,3,1,0.586332,0
15,124,-1,3,0,0,0.9584272
15,125,0,3,0.02717329,0.02717329,1
15,126,0,3,0.002773612,0.002773612,0.9787593
15,127,1,3,0,0.1532384,1
15,128,0,3,1,0.4867,0.01090698
15,129,0,3,1,1,0.05767299
15,130,-1,3,1,1,0
15,131,0,3,1,1,0.01903992
15,132,1,3,1,1,0.02107326
15,133,0,3,1,1,0
15,134,0,3,1,1,0
15,135,0,3,0,0.01220006,1
15,136,0,3,0,0.01016628,1
15,137,1,3,0,0.05489894,1
15,138,1,3,0.05157294,0.05157294,0.9909598
15,139,0,3,0.9828265,0.452134,0.0231066
15,140,0,3,1,0.9889265,0
15,141,0,3,1,0.580232,0.01294038
15,142,1,3,0,0.08410601,1
15,143,-1,3,0,0.1410383,0.5233001
15,144,1,3,1,1,0.04343962
15,145,0,3,0.0231066,0.0231066,0.9909598
15,146,1,3,1,1,0
15,147,-1,2,0.9767268,0.9767268
15,148,-1,3,1,1,0.02717329
15,149,1,3,0,0,1
15,150,0,3,1,1,0
15,151,0,3,0,0,1
15,152,1,3,0,0,1
15,153,1,3,1,1,0.05157296
15,154,0,3,0,1,0.01903992
15,155,0,3,0,0,1
15,156,-1,3,0,0.1179316,1
15,157,-1,3,1,1,0
15,158,1,3,0,0.01016669,1
15,159,0,3,0,0,1
15,160,1,3,0,0,1
15,161,1,3,1,0.580232,0
15,162,0,3,1,0.4765337,0.01903992
15,163,1,3,1,0.5639657,0.006840297
15,164,1,3,0,0,1
15,165,-1,3,0,0,1
15,166,0,3,1,1,0
15,167,0,3,1,0.5842987,0.02107326
15,168,1,3,1,1,0.004806954
15,169,-1,3,0,0,1
15,170,0,3,0,0.3517617,1
15,171,-1,3,1,0.565999,0
15,172,0,3,1,0.4948334,0.01497367
15,173,0,3,0,0,1
15,174,1,3,1,1,0
15,175,0,3,0,0,1
15,176,1,3,0,0,1
15,177,0,3,0,0,1
15,178,-1,3,1,0.5436327,0
15,179,0,3,0,0.3748683,1
15,180,-1,3,1,1,0.02107326
