Participant,Trial,Temperature,Duration,Direction,FeltThermal,numLocation,extraLocations,ThermalMatch,NumMatch,DirectionMatch,Location,FeltLocation,Displacement
1,81,9,0.5,1,1,3,,1,1,1,3,1.0,0.0
1,82,9,0.1,1,1,3,,1,1,1,1,0.0,0.0
1,82,9,0.1,1,1,3,,1,1,1,2,0.4165278,0.4165278
1,82,9,0.1,1,1,3,,1,1,1,3,1.0,0.0
1,83,0,0.5,1,0,3,,1,1,1,1,0.0,0.0
1,83,0,0.5,1,0,3,,1,1,1,2,0.0,0.0
1,83,0,0.5,1,0,3,,1,1,1,3,1.0,0.0
1,84,0,0.25,0,0,3,,1,1,1,1,1.0,0.0
1,84,0,0.25,0,0,3,,1,1,1,2,0.8998612,0.10013879999999997
1,84,0,0.25,0,0,3,,1,1,1,3,0.0,0.0
1,85,9,0.25,0,1,3,,1,1,1,1,1.0,0.0
1,85,9,0.25,0,1,3,,1,1,1,2,0.7748612,0.22513879999999997
1,85,9,0.25,0,1,3,,1,1,1,3,0.0,0.0
1,86,-15,0.25,0,-1,3,,1,1,1,1,1.0,0.0
1,86,-15,0.25,0,-1,3,,1,1,1,2,0.7693056,0.23069439999999997
1,86,-15,0.25,0,-1,3,,1,1,1,3,0.0,0.0
1,87,-15,0.5,0,-1,3,,1,1,1,1,1.0,0.0
1,87,-15,0.5,0,-1,3,,1,1,1,2,0.7859722,0.2140278
1,87,-15,0.5,0,-1,3,,1,1,1,3,0.0,0.0
1,88,-15,0.5,0,-1,3,,1,1,1,1,1.0,0.0
1,88,-15,0.5,0,-1,3,,1,1,1,2,1.0,0.0
1,88,-15,0.5,0,-1,3,,1,1,1,3,0.0,0.0
1,89,-15,0.1,1,-1,3,,1,1,1,1,0.0,0.0
1,89,-15,0.1,1,-1,3,,1,1,1,2,0.4054167,0.4054167
1,89,-15,0.1,1,-1,3,,1,1,1,3,1.0,0.0
1,92,0,0.1,1,0,3,,1,1,1,1,0.0,0.0
1,92,0,0.1,1,0,3,,1,1,1,2,0.2831945,0.2831945
1,92,0,0.1,1,0,3,,1,1,1,3,1.0,0.0
1,93,9,0.5,0,1,3,,1,1,1,1,1.0,0.0
1,93,9,0.5,0,1,3,,1,1,1,2,0.6720834,0.3279166
1,93,9,0.5,0,1,3,,1,1,1,3,0.0,0.0
1,94,9,0.5,1,1,3,,1,1,1,1,0.0,0.0
1,94,9,0.5,1,1,3,,1,1,1,2,0.2859723,0.2859723
1,94,9,0.5,1,1,3,,1,1,1,3,0.9944444,0.005555599999999994
1,95,-15,0.1,0,-1,3,,1,1,1,1,1.0,0.0
1,95,-15,0.1,0,-1,3,,1,1,1,2,0.7193056,0.2806944
1,95,-15,0.1,0,-1,3,,1,1,1,3,0.0,0.0
1,96,0,0.5,0,0,3,,1,1,1,1,1.0,0.0
1,96,0,0.5,0,0,3,,1,1,1,2,0.6498612,0.3501388
1,96,0,0.5,0,0,3,,1,1,1,3,0.0,0.0
1,98,-15,0.25,0,-1,3,,1,1,1,1,1.0,0.0
1,98,-15,0.25,0,-1,3,,1,1,1,2,0.8555555,0.14444449999999998
1,98,-15,0.25,0,-1,3,,1,1,1,3,0.0,0.0
