Participant,Trial,Temperature,Duration,Direction,FeltThermal,numLocation,extraLocations,ThermalMatch,NumMatch,DirectionMatch,Location,FeltLocation,Displacement
11,34,0,0.5,0,0,3,,1,1,1,1,0.9421605,0.057839500000000044
11,34,0,0.5,0,0,3,,1,1,1,2,0.9421605,0.057839500000000044
11,34,0,0.5,0,0,3,,1,1,1,3,0.06783926,0.06783926
11,35,-15,0.5,0,-1,3,,1,1,1,1,1.0,0.0
11,35,-15,0.5,0,-1,3,,1,1,1,2,1.0,0.0
11,35,-15,0.5,0,-1,3,,1,1,1,3,0.01903992,0.01903992
11,36,0,0.1,0,0,3,,1,1,1,1,0.8343955,0.16560450000000004
11,36,0,0.1,0,0,3,,1,1,1,2,0.8343955,0.16560450000000004
11,36,0,0.1,0,0,3,,1,1,1,3,0.2569366,0.2569366
11,37,-15,0.5,1,-1,3,,1,1,1,1,0.06173968,0.06173968
11,37,-15,0.5,1,-1,3,,1,1,1,2,0.1939043,0.1939043
11,37,-15,0.5,1,-1,3,,1,1,1,3,0.8974278,0.1025722
11,38,9,0.1,0,1,3,,1,1,1,1,0.7347634,0.26523660000000004
11,38,9,0.1,0,1,3,,1,1,1,2,0.7347634,0.26523660000000004
11,38,9,0.1,0,1,3,,1,1,1,3,0.2203373,0.2203373
11,39,9,0.25,0,1,3,,1,1,1,1,0.9584272,0.041572799999999965
11,39,9,0.25,0,1,3,,1,1,1,2,0.9584272,0.041572799999999965
11,39,9,0.25,0,1,3,,1,1,1,3,0.1349383,0.1349383
11,40,9,0.1,1,1,3,,1,1,1,1,0.1613713,0.1613713
11,40,9,0.1,1,1,3,,1,1,1,2,0.1613713,0.1613713
11,40,9,0.1,1,1,3,,1,1,1,3,0.8364288,0.16357120000000003
11,41,-15,0.25,0,-1,3,,1,1,1,1,0.9441938,0.05580620000000003
11,41,-15,0.25,0,-1,3,,1,1,1,2,0.7713627,0.22863730000000004
11,41,-15,0.25,0,-1,3,,1,1,1,3,0.2000044,0.2000044
11,42,9,0.5,0,1,3,,1,1,1,1,0.9685935,0.031406500000000004
11,42,9,0.5,0,1,3,,1,1,1,2,0.9685935,0.031406500000000004
11,42,9,0.5,0,1,3,,1,1,1,3,0.03327332,0.03327332
11,43,9,0.1,0,1,3,,1,1,1,1,0.8201621,0.1798379
11,43,9,0.1,0,1,3,,1,1,1,2,0.8201621,0.1798379
11,43,9,0.1,0,1,3,,1,1,1,3,0.04343957,0.04343957
11,44,0,0.5,0,0,3,,1,1,1,1,0.9258937,0.07410629999999996
11,44,0,0.5,0,0,3,,1,1,1,2,0.9258937,0.07410629999999996
11,44,0,0.5,0,0,3,,1,1,1,3,0.1024056,0.1024056
11,46,9,0.25,0,1,3,,1,1,1,1,0.9706268,0.029373199999999988
11,46,9,0.25,0,1,3,,1,1,1,2,0.9706268,0.029373199999999988
11,46,9,0.25,0,1,3,,1,1,1,3,0.08613889,0.08613889
11,47,9,0.5,0,1,3,,1,1,1,1,0.9380938,0.06190620000000002
11,47,9,0.5,0,1,3,,1,1,1,2,0.9380938,0.06190620000000002
11,47,9,0.5,0,1,3,,1,1,1,3,0.06580595,0.06580595
11,48,-15,0.1,1,-1,3,,1,1,1,1,0.1735713,0.1735713
