participantNumber,trialNumber,location,thermal,feltIllusion
19,1,0.01111111,0,0
19,2,0.5694444,-1,0
19,3,0.2666667,1,0
19,4,0,-1,0
19,5,1,1,1
19,6,1,-1,1
19,7,1,-1,1
19,8,0,0,0
19,9,1,1,0
19,10,1,-1,0
