Participant,Trial,Temperature,Duration,Location,FeltThermal,FeltLocation,ThermalMatch,LocationError
3,113,-15,1.0,0.5,-1,0.7720833,1,-0.27208330000000003
3,114,-15,1.0,0.0,-1,0.29430560000000006,1,-0.29430560000000006
3,115,9,0.1,0.25,1,0.2193056,1,0.03069440000000001
3,116,0,1.0,0.25,0,0.1555556,1,0.09444440000000001
3,117,-15,0.1,1.0,-1,0.9998611000000001,1,0.00013889999999994185
3,118,-15,2.0,0.5,-1,0.7776389,1,-0.2776389
3,119,-15,2.0,0.0,-1,0.2609723,1,-0.2609723
3,120,9,2.0,1.0,1,0.83875,1,0.16125
3,121,9,2.0,1.0,1,0.8804167,1,0.11958329999999995
3,122,-15,0.1,0.0,-1,0.4554167,1,-0.4554167
3,123,9,0.1,0.75,1,0.7998611,1,-0.04986109999999999
3,124,9,0.1,0.75,1,0.8304167,1,-0.08041670000000001
3,125,0,1.0,0.5,0,0.4693056,1,0.03069440000000001
3,126,-15,2.0,0.25,-1,0.8748611,1,-0.6248611
3,127,0,1.0,0.0,0,0.41374999999999995,1,-0.41374999999999995
3,128,0,0.1,0.75,0,0.4526389,1,0.2973611
3,129,-15,0.1,0.25,-1,0.8859723,1,-0.6359723
3,130,0,1.0,1.0,0,0.8748611000000001,1,0.12513889999999994
3,131,-15,0.1,0.75,-1,0.86375,1,-0.11375000000000002
3,132,-15,0.1,0.5,-1,0.7665278,1,-0.2665278
3,133,9,2.0,0.75,1,0.7526389,1,-0.0026388999999999996
3,134,0,1.0,0.5,0,0.4304167,1,0.06958330000000001
3,135,0,2.0,0.75,0,0.4998612,1,0.2501388
3,136,9,0.1,0.5,1,0.5387501,1,-0.03875010000000001
3,137,0,1.0,0.25,0,0.48875,1,-0.23875000000000002
3,138,0,2.0,0.25,0,0.3970834,1,-0.14708339999999998
3,139,-15,0.1,0.25,-1,0.9109722,1,-0.6609722
3,140,-15,1.0,0.75,-1,0.7609723,1,-0.010972300000000046
3,141,-15,1.0,0.0,-1,0.6387501,1,-0.6387501
3,142,9,2.0,0.5,1,0.4443056,1,0.05569439999999998
3,143,-15,1.0,1.0,-1,0.9776389,1,0.022361100000000023
3,144,0,0.1,0.0,0,0.1081945,1,-0.1081945
3,146,9,1.0,1.0,1,0.6055556,1,0.39444440000000003
3,147,9,2.0,1.0,1,0.8526389,1,0.14736110000000002
3,148,-15,2.0,0.25,-1,0.6776389,1,-0.42763890000000004
3,149,9,0.1,0.0,1,0.26097230000000005,1,-0.26097230000000005
3,150,-15,1.0,0.0,-1,0.3081945,1,-0.3081945
3,151,9,0.1,1.0,1,0.8831945,1,0.1168055
3,152,9,1.0,0.0,1,0.1415278,1,-0.1415278
3,153,-15,1.0,0.5,-1,0.6109723,1,-0.11097230000000002
3,154,0,1.0,0.25,0,0.2694444,1,-0.019444399999999973
3,155,9,2.0,0.0,1,0.3081945,1,-0.3081945
3,156,9,2.0,0.75,1,0.8470834,1,-0.09708340000000004
3,157,9,2.0,0.25,1,0.2748612,1,-0.024861200000000028
3,159,-15,0.1,0.25,-1,0.81375,1,-0.56375
3,160,0,0.1,0.5,0,0.4220834,1,0.0779166
3,161,-15,0.1,0.0,-1,0.3304167,1,-0.3304167
3,162,-15,2.0,0.75,-1,0.8748611,1,-0.12486109999999995
3,163,9,1.0,0.5,1,0.3220834,1,0.17791659999999998
3,164,0,1.0,0.25,0,0.3776389,1,-0.1276389
3,165,-15,2.0,0.0,-1,0.2470833,1,-0.2470833
3,166,-15,1.0,0.75,-1,0.8970833,1,-0.14708330000000003
3,167,-15,2.0,0.0,-1,0.3165278,1,-0.3165278
3,168,0,0.1,0.25,0,0.36375,1,-0.11375000000000002
3,169,0,0.1,0.0,0,0.1693056,1,-0.1693056
3,170,9,1.0,0.0,1,0.56375,1,-0.56375
3,171,-15,1.0,1.0,-1,1.0,1,0.0
3,172,-15,0.1,0.25,-1,0.8165278,1,-0.5665278
3,173,9,2.0,0.5,1,0.7859722,1,-0.2859722
3,175,9,1.0,0.25,1,0.2526389,1,-0.0026388999999999996
3,176,-15,2.0,0.75,-1,0.9304167,1,-0.18041669999999999
3,177,0,0.1,0.75,0,0.4248611,1,0.3251389
3,178,9,1.0,0.0,1,0.0693056,1,-0.0693056
3,179,9,2.0,0.75,1,0.8831945,1,-0.1331945
3,180,0,1.0,1.0,0,0.6693056000000001,1,0.33069439999999994
4,2,-15,1.0,1.0,-1,0.8430071,1,0.1569929
4,3,9,0.1,1.0,1,0.9565857,1,0.04341430000000002
4,4,-15,1.0,0.25,-1,0.9406847,1,-0.6906847
4,5,0,1.0,0.25,0,0.05931532,1,0.19068468
4,6,9,2.0,0.0,1,0.0956604,1,-0.0956604
4,7,0,2.0,0.75,0,0.9611291,1,-0.21112909999999996
4,8,-15,1.0,0.5,-1,0.9066111,1,-0.4066111
4,9,-15,2.0,0.5,-1,0.9225121,1,-0.42251209999999995
4,10,-15,2.0,0.0,-1,0.0,1,0.0
4,11,0,1.0,0.25,0,0.0956604,1,0.1543396
4,12,9,1.0,0.0,1,0.1388204,1,-0.1388204
4,13,9,2.0,0.0,1,0.1161045,1,-0.1161045
4,14,0,2.0,0.0,0,0.1365489,1,-0.1365489
4,18,9,1.0,1.0,1,0.92705553,1,0.07294447000000004
4,19,9,0.1,0.75,1,0.95580444,1,-0.20580443999999998
4,20,9,0.1,0.25,1,0.0479574,1,0.20204260000000002
4,21,0,2.0,0.0,0,0.086574,1,-0.086574
4,22,9,1.0,0.75,1,0.95658569,1,-0.20658569000000004
4,23,-15,1.0,0.0,-1,0.0615869,1,-0.0615869
4,25,0,0.1,0.25,0,0.0502292,1,0.1997708
4,27,-15,1.0,0.75,-1,0.8952532,1,-0.14525319999999997
4,28,-15,0.1,0.25,-1,0.0820309,1,0.16796909999999998
4,29,9,0.1,0.5,1,0.0820312,1,0.41796880000000003
4,30,9,2.0,0.75,1,0.8884386,1,-0.13843859999999997
4,31,-15,0.1,0.5,-1,0.1183763,1,0.3816237
4,32,0,2.0,1.0,0,0.81802,1,0.18198000000000003
4,34,-15,0.1,0.5,-1,0.1002038,1,0.3997962
4,35,0,1.0,0.0,0,0.166079,1,-0.166079
4,36,9,1.0,0.75,1,0.91115417,1,-0.16115416999999999
4,37,0,2.0,1.0,0,0.91569725,1,0.08430274999999998
4,38,9,1.0,1.0,1,0.90206811,1,0.09793189000000002
4,40,9,0.1,0.75,1,0.97475827,1,-0.22475827000000004
4,41,-15,1.0,1.0,-1,1.0,1,0.0
4,42,9,2.0,0.25,1,0.0,1,0.25
4,43,-15,0.1,0.0,-1,0.0,1,0.0
4,45,0,2.0,0.5,0,0.0774879,1,0.4225121
4,46,0,0.1,0.75,0,0.94068467,1,-0.19068467
4,47,9,2.0,0.5,1,0.0706729,1,0.4293271
4,49,-15,2.0,0.25,-1,0.065349,1,0.184651
4,50,0,2.0,0.5,0,0.0843024,1,0.4156976
4,52,-15,1.0,0.75,-1,0.997473816,1,-0.24747381599999996
4,53,0,1.0,1.0,0,0.95885726,1,0.041142739999999955
4,54,-15,2.0,1.0,-1,1.0,1,0.0
4,55,9,0.1,0.25,1,0.0025262,1,0.2474738
4,56,9,1.0,1.0,1,0.9634003,1,0.03659970000000001
4,58,0,0.1,0.75,0,0.96340026,1,-0.21340026
4,59,0,0.1,0.5,0,0.1842515,1,0.3157485
4,60,-15,0.1,0.5,-1,0.1592644,1,0.3407356
4,61,-15,0.1,0.25,-1,0.0933889,1,0.1566111
4,62,0,0.1,0.0,0,0.0,1,0.0
4,63,9,1.0,0.5,1,0.054772,1,0.445228
4,64,-15,0.1,1.0,-1,1.0,1,0.0
4,65,0,1.0,0.0,0,0.209239,1,-0.209239
4,66,0,2.0,0.75,0,0.8793522,1,-0.12935220000000003
4,67,-15,2.0,0.25,-1,0.0456858,1,0.2043142
4,68,9,0.1,0.75,1,0.9861159,1,-0.23611590000000005
4,69,0,2.0,0.0,0,0.150178,1,-0.150178
4,70,0,1.0,0.5,0,0.1638075,1,0.3361925
4,71,9,0.1,0.25,1,0.1062371,1,0.1437629
4,72,-15,1.0,0.5,-1,0.1320055,1,0.3679945
4,73,0,2.0,0.0,0,0.113833,1,-0.113833
4,74,-15,0.1,1.0,-1,0.94295621,1,0.05704379000000004
4,75,-15,0.1,1.0,-1,0.8543651,1,0.1456349
4,76,0,2.0,0.25,0,0.1206478,1,0.1293522
4,77,9,0.1,0.75,1,0.91569722,1,-0.16569721999999998
4,78,0,0.1,0.0,0,0.0797594,1,-0.0797594
4,79,-15,2.0,0.75,-1,0.90206806,1,-0.15206805999999995
4,80,9,2.0,0.25,1,0.0933889,1,0.1566111
4,81,9,1.0,0.75,1,0.91342569,1,-0.16342568999999996
4,82,9,1.0,0.0,1,0.0956604,1,-0.0956604
4,83,-15,1.0,0.0,-1,0.1002035,1,-0.1002035
4,84,-15,1.0,0.0,-1,0.1403106,1,-0.1403106
4,85,-15,2.0,1.0,-1,0.90888299,1,0.09111701000000005
4,89,9,1.0,0.25,1,0.1206478,1,0.1293522
4,90,0,1.0,0.5,0,0.161536,1,0.338464
4,91,9,2.0,1.0,1,0.96340064,1,0.03659935999999997
4,92,9,0.1,0.0,1,0.0343282,1,-0.0343282
4,93,9,0.1,0.25,1,0.0138841,1,0.2361159
4,94,0,2.0,0.5,0,0.2342262,1,0.2657738
4,95,0,1.0,0.75,0,0.7725884,1,-0.022588399999999953
4,96,9,0.1,0.5,1,0.118376,1,0.381624
4,97,9,2.0,0.25,1,0.8967438,1,-0.6467438
4,99,9,0.1,0.5,1,0.0752164,1,0.4247836
4,100,-15,1.0,0.25,-1,0.113833,1,0.13616699999999998
4,101,0,0.1,0.25,0,0.1047468,1,0.1452532
4,102,9,0.1,0.0,1,0.118376,1,-0.118376
4,103,9,2.0,0.5,1,0.1161045,1,0.3838955
4,104,-15,1.0,1.0,-1,0.92932671,1,0.07067329
4,105,0,2.0,1.0,0,1.0,1,0.0
4,106,9,1.0,0.25,1,0.1229194,1,0.1270806
4,107,0,1.0,0.5,0,0.8180199,1,-0.3180199
4,109,-15,0.1,0.25,-1,0.0956604,1,0.1543396
4,111,0,0.1,0.5,0,0.1638075,1,0.3361925
4,112,0,0.1,0.5,0,0.1547211,1,0.3452789
4,113,9,1.0,0.25,1,0.1569929,1,0.09300710000000001
4,114,0,0.1,1.0,0,1.0,1,0.0
4,115,9,0.1,1.0,1,0.91796912,1,0.08203088000000003
4,116,9,1.0,0.0,1,0.0661299,1,-0.0661299
4,117,9,1.0,1.0,1,0.8271064,1,0.17289359999999998
4,118,0,0.1,0.0,0,0.0729448,1,-0.0729448
4,119,9,0.1,0.0,1,0.0661299,1,-0.0661299
4,120,-15,2.0,0.5,-1,0.1047468,1,0.39525319999999997
4,122,9,0.1,1.0,1,1.0,1,0.0
4,123,9,1.0,0.5,1,0.0797594,1,0.4202406
4,124,9,2.0,0.25,1,0.0,1,0.25
4,125,9,0.1,0.5,1,0.1638075,1,0.3361925
4,126,9,2.0,0.0,1,0.0843028,1,-0.0843028
4,127,-15,1.0,0.25,-1,0.0502289,1,0.1997711
4,131,0,1.0,1.0,0,1.0,1,0.0
4,133,0,0.1,1.0,0,1.0,1,0.0
4,134,0,1.0,0.5,0,0.1547214,1,0.3452786
4,135,0,1.0,1.0,0,0.8679945,1,0.1320055
4,136,-15,1.0,0.5,-1,0.1251909,1,0.3748091
4,137,-15,2.0,0.0,-1,0.0,1,0.0
4,138,0,0.1,0.0,0,0.0,1,0.0
4,139,9,2.0,0.75,1,1.0,1,-0.25
4,140,-15,2.0,0.25,-1,0.0615869,1,0.1884131
4,141,-15,2.0,1.0,-1,1.0,1,0.0
4,145,9,2.0,1.0,1,1.0,1,0.0
4,148,0,0.1,1.0,0,0.8952532,1,0.10474680000000003
4,149,0,0.1,0.25,0,0.0865743,1,0.1634257
4,150,9,1.0,0.0,1,0.150178,1,-0.150178
4,151,0,0.1,0.25,0,0.129734,1,0.12026600000000001
4,152,9,2.0,0.0,1,0.0911173,1,-0.0911173
4,153,0,1.0,0.25,0,0.1524499,1,0.0975501
4,154,0,0.1,0.75,0,0.96567179,1,-0.21567179000000003
4,156,0,2.0,1.0,0,0.8520935,1,0.14790650000000005
4,157,9,1.0,0.5,1,0.1910665,1,0.30893349999999997
4,158,0,1.0,0.75,0,0.854365,1,-0.10436500000000004
4,159,0,2.0,0.25,0,0.0502289,1,0.1997711
4,160,0,1.0,0.25,0,0.1047468,1,0.1452532
4,161,0,2.0,0.5,0,0.1342773,1,0.3657227
4,162,-15,2.0,0.5,-1,0.0956604,1,0.4043396
4,163,-15,2.0,0.0,-1,0.1456349,1,-0.1456349
4,164,-15,2.0,1.0,-1,0.98838771,1,0.01161228999999997
4,165,9,0.1,0.0,1,0.0843024,1,-0.0843024
4,166,-15,1.0,0.25,-1,0.0979319,1,0.15206809999999998
4,167,0,1.0,0.0,0,0.1274624,1,-0.1274624
4,169,9,2.0,0.5,1,0.1706221,1,0.3293779
4,170,0,0.1,1.0,0,0.94068472,1,0.05931527999999997
4,171,0,0.1,0.5,0,0.93614163,1,-0.43614162999999995
4,172,0,2.0,0.25,0,0.1547214,1,0.09527859999999999
4,173,0,1.0,0.0,0,0.1842515,1,-0.1842515
4,174,-15,0.1,0.25,-1,0.102475,1,0.14752500000000002
4,175,0,0.1,0.75,0,0.93614161,1,-0.18614160999999996
4,176,-15,2.0,0.25,-1,0.1002035,1,0.1497965
4,178,9,1.0,0.75,1,0.93387013,1,-0.18387012999999996
4,179,0,2.0,0.25,0,0.0,1,0.25
4,180,0,1.0,0.75,0,1.0,1,-0.25
5,1,0,2.0,0.0,0,0.1274624,1,-0.1274624
5,2,9,2.0,0.5,1,0.3750637,1,0.1249363
5,3,-15,0.1,0.25,-1,1.0,1,-0.75
5,4,0,2.0,0.75,0,0.833921,1,-0.08392100000000002
5,5,9,2.0,0.0,1,0.177437,1,-0.177437
5,6,-15,1.0,0.25,-1,0.5,1,-0.25
5,7,-15,1.0,0.5,-1,1.0,1,-0.5
5,8,9,1.0,0.75,1,1.0,1,-0.25
5,9,9,2.0,1.0,1,1.0,1,0.0
5,10,9,1.0,0.25,1,0.0,1,0.25
5,11,-15,0.1,0.5,-1,1.0,1,-0.5
5,12,9,0.1,0.5,1,0.8634515,1,-0.36345150000000004
5,13,0,0.1,0.5,0,0.9250383,1,-0.4250383
5,14,-15,0.1,1.0,-1,0.9929308,1,0.007069199999999998
5,15,9,2.0,0.0,1,0.009340798,1,-0.009340798
5,16,9,2.0,0.0,1,0.009340763,1,-0.009340763
5,18,9,0.1,0.0,1,0.01388381,1,-0.01388381
5,19,0,0.1,0.0,0,0.0,1,0.0
5,20,-15,2.0,0.75,-1,0.7339718,1,0.016028200000000048
5,21,-15,0.1,0.75,-1,1.0,1,-0.25
5,22,-15,2.0,0.75,-1,0.9815728,1,-0.23157280000000002
5,23,-15,1.0,0.75,-1,0.9429562,1,-0.19295620000000002
5,25,-15,2.0,0.0,-1,0.1274625,1,-0.1274625
5,26,0,0.1,0.25,0,0.1638076,1,0.0861924
5,27,0,1.0,0.0,0,0.1592645,1,-0.1592645
5,28,9,2.0,0.5,1,0.9838447,1,-0.4838447
5,29,-15,0.1,0.0,-1,0.01615537,1,-0.01615537
5,30,-15,1.0,0.25,-1,0.1910665,1,0.0589335
5,31,0,0.1,0.75,0,0.8361925,1,-0.0861925
5,32,-15,0.1,0.25,-1,0.1577742,1,0.0922258
5,33,-15,0.1,0.25,-1,0.03659973,1,0.21340027
5,34,0,1.0,0.5,0,0.9883877,1,-0.4883877
5,35,9,0.1,0.5,1,0.6203932,1,-0.12039319999999998
5,36,0,1.0,0.25,0,0.2864726,1,-0.03647260000000002
5,37,0,1.0,1.0,0,0.9793013,1,0.02069869999999996
5,38,9,2.0,1.0,1,1.0,1,0.0
5,39,9,1.0,0.25,1,0.04114279,1,0.20885721000000002
5,40,-15,1.0,0.5,-1,0.9361416,1,-0.4361416
5,41,-15,2.0,0.25,-1,0.09793191,1,0.15206809
5,42,0,2.0,0.25,0,0.08884587,1,0.16115413
5,43,9,0.1,1.0,1,1.0,1,0.0
5,44,0,1.0,0.0,0,0.1251909,1,-0.1251909
5,45,-15,2.0,0.75,-1,1.0,1,-0.25
5,46,-15,1.0,0.75,-1,0.9247836,1,-0.17478360000000004
5,47,-15,1.0,0.0,-1,0.01842684,1,-0.01842684
5,48,9,2.0,0.75,1,0.7430583,1,0.006941700000000051
5,49,-15,1.0,0.25,-1,0.2228682,1,0.02713180000000001
5,50,0,1.0,0.0,0,0.1509593,1,-0.1509593
5,51,9,0.1,0.75,1,0.8838955,1,-0.13389549999999995
5,52,0,0.1,0.25,0,0.2682997,1,-0.018299699999999974
5,53,9,1.0,0.25,1,0.1274624,1,0.1225376
5,54,0,1.0,0.25,0,0.09111737,1,0.15888263
5,55,-15,1.0,1.0,-1,1.0,1,0.0
5,56,9,0.1,0.25,1,0.03205673,1,0.21794327
5,57,9,1.0,1.0,1,0.954314,1,0.045686000000000004
5,58,-15,1.0,1.0,-1,1.0,1,0.0
5,59,0,0.1,0.75,0,0.9906592,1,-0.24065919999999996
5,60,0,0.1,0.25,0,0.0,1,0.25
5,61,-15,1.0,0.5,-1,0.5,1,0.0
5,62,0,1.0,0.25,0,0.5,1,-0.25
5,63,9,0.1,1.0,1,0.9838443,1,0.016155699999999995
5,64,-15,2.0,0.75,-1,1.0,1,-0.25
5,65,9,0.1,0.25,1,0.09793197,1,0.15206803000000002
5,66,-15,0.1,1.0,-1,0.9793013,1,0.02069869999999996
5,67,0,0.1,0.75,0,0.8498216,1,-0.09982159999999995
5,68,0,2.0,1.0,0,1.0,1,0.0
5,69,9,0.1,0.75,1,1.0,1,-0.25
5,70,0,2.0,0.5,0,0.7271572,1,-0.22715719999999995
5,71,9,0.1,1.0,1,1.0,1,0.0
5,72,0,0.1,0.0,0,0.0,1,0.0
5,73,9,1.0,1.0,1,0.870266,1,0.12973400000000002
5,75,0,0.1,0.75,0,0.8929815,1,-0.14298149999999998
5,76,0,2.0,0.0,0,0.1092899,1,-0.1092899
5,77,-15,2.0,0.5,-1,0.5,1,0.0
5,78,9,0.1,0.75,1,0.8430071,1,-0.09300710000000001
5,79,9,2.0,0.25,1,0.09793197,1,0.15206803000000002
5,80,-15,1.0,0.75,-1,0.8180199,1,-0.06801990000000002
5,81,-15,2.0,1.0,-1,1.0,1,0.0
5,82,9,0.1,0.0,1,0.06612989,1,-0.06612989
5,83,-15,2.0,0.5,-1,0.8452789,1,-0.34527890000000006
5,84,0,2.0,1.0,0,0.9293267,1,0.07067330000000005
5,85,0,1.0,0.5,0,0.5,1,0.0
5,86,0,1.0,1.0,0,0.8134765,1,0.18652349999999995
5,87,0,2.0,0.5,0,0.3864214,1,0.11357859999999997
5,88,0,2.0,0.75,0,0.8929815,1,-0.14298149999999998
5,89,-15,2.0,0.25,-1,0.07975939,1,0.17024061000000001
5,90,-15,0.1,0.5,-1,0.9588572,1,-0.45885719999999997
5,91,0,1.0,0.75,0,1.0,1,-0.25
5,92,-15,1.0,1.0,-1,0.9770296,1,0.022970399999999946
5,93,-15,0.1,0.5,-1,0.6976264,1,-0.19762639999999998
5,94,9,2.0,0.5,1,0.8271064,1,-0.3271064
5,95,9,2.0,0.75,1,1.0,1,-0.25
5,96,0,0.1,0.5,0,0.3864217,1,0.11357830000000002
5,97,9,1.0,0.5,1,0.8793525,1,-0.3793525
5,98,9,1.0,0.75,1,1.0,1,-0.25
5,99,0,2.0,0.0,0,0.0,1,0.0
5,100,0,0.1,1.0,0,1.0,1,0.0
5,101,9,1.0,0.25,1,0.2773862,1,-0.027386200000000027
5,102,0,2.0,1.0,0,0.895253,1,0.10474700000000003
5,103,-15,0.1,0.25,-1,0.5,1,-0.25
5,104,-15,2.0,0.0,-1,0.04341436,1,-0.04341436
5,105,9,2.0,0.5,1,0.9770297,1,-0.4770297
5,106,9,2.0,1.0,1,1.0,1,0.0
5,107,9,1.0,0.5,1,0.3568912,1,0.14310879999999998
5,108,0,1.0,0.25,0,0.120648,1,0.129352
5,109,0,2.0,1.0,0,0.8339209,1,0.16607910000000004
5,110,0,1.0,0.75,0,0.949771,1,-0.19977100000000003
5,111,9,1.0,0.75,1,0.897525,1,-0.14752500000000002
5,112,0,2.0,0.75,0,0.8725375,1,-0.12253749999999997
5,113,9,0.1,0.5,1,0.5,1,0.0
5,114,9,0.1,0.25,1,0.2387692,1,0.011230800000000013
5,115,-15,2.0,1.0,-1,0.8157485,1,0.1842515
5,116,9,2.0,1.0,1,0.9270554,1,0.07294460000000003
5,117,0,0.1,0.0,0,0.1524499,1,-0.1524499
5,118,0,2.0,0.25,0,0.07294452,1,0.17705548
5,119,0,1.0,0.0,0,0.04795774,1,-0.04795774
5,120,0,0.1,0.25,0,0.0,1,0.25
5,121,9,1.0,0.0,1,0.1797086,1,-0.1797086
5,122,9,2.0,0.25,1,0.5,1,-0.25
5,123,0,2.0,0.0,0,0.1092896,1,-0.1092896
5,124,9,1.0,0.5,1,0.9338698,1,-0.43386979999999997
5,125,0,0.1,1.0,0,1.0,1,0.0
5,126,-15,0.1,0.75,-1,0.6998979,1,0.05010210000000004
5,127,-15,2.0,1.0,-1,1.0,1,0.0
5,128,9,0.1,0.25,1,0.0,1,0.25
5,129,-15,2.0,0.25,-1,0.3432617,1,-0.0932617
5,130,9,2.0,0.25,1,0.2910153,1,-0.04101529999999998
5,131,9,1.0,1.0,1,0.9225121,1,0.07748790000000005
5,132,-15,2.0,0.25,-1,0.1660791,1,0.08392089999999999
5,133,0,0.1,0.5,0,0.4045942,1,0.09540579999999999
5,134,0,2.0,0.25,0,0.161536,1,0.08846399999999999
5,135,0,2.0,0.5,0,0.5,1,0.0
5,136,0,0.1,0.0,0,0.1123427,1,-0.1123427
5,137,0,1.0,0.75,0,0.908883,1,-0.158883
5,138,0,1.0,0.5,0,0.2092391,1,0.2907609
5,139,-15,1.0,0.75,-1,0.9338698,1,-0.18386979999999997
5,140,9,1.0,1.0,1,1.0,1,0.0
5,141,0,1.0,0.75,0,1.0,1,-0.25
5,142,-15,1.0,0.5,-1,1.0,1,-0.5
5,143,9,2.0,0.0,1,0.09189864,1,-0.09189864
5,144,9,1.0,0.0,1,0.04795742,1,-0.04795742
5,145,9,2.0,0.75,1,0.9096639,1,-0.15966389999999997
5,146,-15,2.0,0.5,-1,1.0,1,-0.5
5,147,-15,0.1,0.5,-1,0.1524496,1,0.34755040000000004
5,148,0,1.0,1.0,0,0.9641815,1,0.035818499999999975
5,149,-15,2.0,0.0,-1,0.08203095,1,-0.08203095
5,150,9,0.1,0.0,1,0.3796068,1,-0.3796068
5,151,-15,0.1,0.75,-1,0.8089335,1,-0.05893349999999997
5,152,-15,2.0,0.0,-1,0.07748786,1,-0.07748786
5,153,9,0.1,0.5,1,0.9429562,1,-0.4429562
5,154,-15,2.0,1.0,-1,1.0,1,0.0
5,155,-15,1.0,0.25,-1,0.134277,1,0.11572299999999999
5,156,0,1.0,1.0,0,0.9384131,1,0.0615869
5,157,-15,2.0,0.5,-1,0.8475501,1,-0.3475501
5,159,9,1.0,0.5,1,0.7680454,1,-0.2680454
5,161,0,2.0,0.75,0,0.6499237,1,0.1000763
5,162,-15,1.0,1.0,-1,0.8997965,1,0.1002035
5,163,-15,0.1,0.0,-1,0.236498,1,-0.236498
5,164,0,2.0,0.5,0,0.5,1,0.0
5,165,9,0.1,0.75,1,1.0,1,-0.25
5,166,9,1.0,0.0,1,0.1592645,1,-0.1592645
5,167,9,1.0,0.0,1,0.2614851,1,-0.2614851
5,168,0,0.1,0.5,0,0.7862179,1,-0.2862179
5,169,9,1.0,0.75,1,0.9361416,1,-0.18614160000000002
5,170,-15,1.0,0.0,-1,0.1751655,1,-0.1751655
5,171,9,2.0,0.25,1,0.5,1,-0.25
5,172,-15,0.1,1.0,-1,0.9929308,1,0.007069199999999998
5,173,0,1.0,0.5,0,0.5,1,0.0
5,175,0,2.0,0.25,0,0.1683509,1,0.0816491
5,177,9,0.1,1.0,1,1.0,1,0.0
5,178,9,0.1,0.0,1,0.1259722,1,-0.1259722
5,179,0,0.1,1.0,0,1.0,1,0.0
5,180,-15,1.0,0.0,-1,0.2705716,1,-0.2705716
6,1,9,2.0,1.0,1,0.9315985,1,0.0684015
6,2,-15,0.1,0.0,-1,1.0,1,-1.0
6,4,0,1.0,0.0,0,0.0,1,0.0
6,5,0,0.1,0.75,0,0.5,1,0.25
6,8,0,0.1,0.75,0,0.7862179,1,-0.036217900000000025
6,9,-15,0.1,1.0,-1,0.7407864,1,0.25921360000000004
6,10,9,1.0,0.25,1,0.22514,1,0.024859999999999993
6,11,0,2.0,1.0,0,0.7044412,1,0.2955588
6,12,0,2.0,0.75,0,0.5,1,0.25
6,13,9,1.0,0.5,1,0.1751651,1,0.32483490000000004
6,14,9,1.0,0.75,1,0.8566365,1,-0.10663650000000002
6,15,9,0.1,0.5,1,0.5,1,0.0
6,16,9,0.1,0.0,1,0.0,1,0.0
6,17,9,1.0,1.0,1,0.8180199,1,0.18198009999999998
6,18,0,0.1,0.25,0,0.161536,1,0.08846399999999999
6,19,-15,1.0,1.0,-1,0.8361927,1,0.1638073
6,21,-15,0.1,0.5,-1,1.0,1,-0.5
6,22,-15,1.0,0.75,-1,0.7294288,1,0.02057120000000001
6,23,9,2.0,0.0,1,0.0,1,0.0
6,24,-15,1.0,0.5,-1,0.6885403,1,-0.1885403
6,26,9,2.0,0.75,1,0.3228173,1,0.4271827
6,27,-15,1.0,0.5,-1,0.1274624,1,0.3725376
6,28,0,1.0,0.75,0,0.6453806,1,0.10461940000000003
6,29,-15,1.0,1.0,-1,0.7953044,1,0.20469559999999998
6,30,-15,2.0,0.75,-1,0.3932362,1,0.3567638
6,31,0,0.1,0.25,0,0.5,1,-0.25
6,32,-15,2.0,0.5,-1,0.1797085,1,0.3202915
6,34,9,2.0,0.25,1,0.0,1,0.25
6,35,0,0.1,1.0,0,1.0,1,0.0
6,37,9,0.1,0.5,1,0.9088826,1,-0.4088826
6,38,9,0.1,0.25,1,0.1638078,1,0.0861922
6,39,-15,2.0,0.0,-1,0.0,1,0.0
6,41,9,0.1,1.0,1,0.7892707,1,0.2107293
6,42,-15,2.0,0.0,-1,0.0,1,0.0
6,43,9,2.0,0.75,1,0.7317003,1,0.01829970000000003
6,44,9,2.0,0.0,1,0.0,1,0.0
6,46,-15,1.0,1.0,-1,0.9770297,1,0.0229703
6,47,9,0.1,0.25,1,0.08203089,1,0.16796911
6,48,9,2.0,0.5,1,0.6771823,1,-0.17718230000000001
6,49,9,1.0,1.0,1,0.8248345,1,0.17516549999999997
6,50,0,0.1,0.0,0,0.0,1,0.0
6,51,-15,2.0,0.25,-1,0.0,1,0.25
6,52,9,0.1,0.0,1,0.0,1,0.0
6,53,0,0.1,0.25,0,0.0,1,0.25
6,54,0,2.0,0.25,0,0.0,1,0.25
6,55,0,0.1,0.75,0,1.0,1,-0.25
6,57,9,1.0,0.5,1,0.5,1,0.0
6,58,0,2.0,0.5,0,0.220597,1,0.279403
6,59,0,1.0,0.75,0,0.6635529,1,0.0864471
6,60,0,0.1,0.0,0,0.0,1,0.0
6,61,0,0.1,1.0,0,1.0,1,0.0
6,63,0,0.1,0.25,0,0.0,1,0.25
6,64,0,2.0,0.25,0,0.02069865,1,0.22930135000000001
6,65,9,1.0,0.0,1,0.0,1,0.0
6,66,-15,2.0,1.0,-1,0.7915421,1,0.20845789999999997
6,67,-15,2.0,1.0,-1,0.6022207,1,0.39777929999999995
6,69,-15,2.0,0.5,-1,0.3682488,1,0.1317512
6,71,0,2.0,0.5,0,0.1206479,1,0.37935209999999997
6,72,0,0.1,1.0,0,0.849822,1,0.15017800000000003
